order_book_id,date,volume,prev_close,close,open,low,high,total_turnover
000002.XSHG,2008-07-02,3995870200.0,2781.0859,2781.106,2785.7749,2756.0659,2832.7849,43436533617.0
000002.XSHG,2008-07-03,6774694900.0,2781.106,2835.428,2738.145,2691.532,2880.3921,73835170903.0
000002.XSHG,2008-07-04,5696911000.0,2835.428,2800.105,2822.446,2774.9351,2845.8379,61770426469.0
000002.XSHG,2008-07-07,7695966500.0,2800.105,2928.7749,2803.969,2803.969,2938.407,81766170951.0
000002.XSHG,2008-07-08,7989734600.0,2928.7749,2952.446,2942.697,2889.0591,2982.532,87264261503.0
000002.XSHG,2008-07-09,9663127400.0,2952.446,3063.5691,2977.665,2977.665,3063.5691,105577411761.0
000002.XSHG,2008-07-10,9054676300.0,3063.5691,3016.1331,3020.51,3002.0859,3096.655,99287477891.0
000002.XSHG,2008-07-11,6456462300.0,3016.1331,2996.2839,3003.8899,2959.126,3029.593,69632107861.0
000002.XSHG,2008-07-14,5429235600.0,2996.2839,3019.106,2976.166,2966.4131,3036.979000000001,59329676223.0
000002.XSHG,2008-07-15,7059778600.0,3019.106,2915.2859,3027.407,2905.248,3038.1431,74984884712.0
000002.XSHG,2008-07-16,5969820600.0,2915.2859,2838.0959,2888.3999,2786.4141,2900.259,60164847373.0
000002.XSHG,2008-07-17,5054378200.0,2838.0959,2816.022,2882.368,2806.97,2908.873,51284826326.0
000002.XSHG,2008-07-18,5759612600.0,2816.022,2914.32,2844.408,2796.272,2921.871,58941728721.0
000002.XSHG,2008-07-21,6610994800.0,2914.32,3001.567,2894.848,2879.881,3005.398,69458133387.0
000002.XSHG,2008-07-22,6122934200.0,3001.567,2985.515,2992.176,2969.318,3009.11,64973811727.0
000002.XSHG,2008-07-23,6119077500.0,2985.515,2976.89,3011.63,2969.8,3029.137,64053991307.0
000002.XSHG,2008-07-24,7222170200.0,2976.89,3053.0890000000004,3002.134,2988.698,3055.623,77812586169.0
000002.XSHG,2008-07-25,6229322700.0,3053.0890000000004,3005.584000000001,3016.764,2991.683,3030.284,63717494786.0
000002.XSHG,2008-07-28,6215391100.0,3005.584000000001,3045.5,3025.248,3025.248,3068.052,64393262067.0
000002.XSHG,2008-07-29,5845995600.0,3045.5,2990.028,3008.635,2966.267000000001,3008.635,59169031944.0
000002.XSHG,2008-07-30,4881182700.0,2990.028,2975.739,3026.124000000001,2960.506,3036.363,48831697485.0
000002.XSHG,2008-07-31,4434456300.0,2975.739,2911.6490000000013,2984.205,2909.985,2987.651,43466936364.0
000002.XSHG,2008-08-01,4898866800.0,2911.6490000000013,2939.036,2885.6290000000013,2855.07,2969.501,50606170721.0
000002.XSHG,2008-08-04,3698171000.0,2939.036,2875.981,2919.216,2872.966,2930.101,37448890112.0
000002.XSHG,2008-08-05,4212599700.0,2875.981,2822.816,2885.998,2816.482,2897.607,42338565226.0
000002.XSHG,2008-08-06,4042721900.0,2822.816,2852.954,2844.798,2810.353,2877.825,41013163810.0
000002.XSHG,2008-08-07,3929897000.0,2852.954,2861.689000000001,2850.942,2823.659,2877.44,38612082467.0
000002.XSHG,2008-08-08,4806445100.0,2861.689000000001,2734.363,2858.418,2724.07,2860.193,46035105293.0
000002.XSHG,2008-08-11,4673187500.0,2734.363,2592.49,2724.073,2575.262,2730.005,41261015886.0
000002.XSHG,2008-08-12,3629047300.0,2592.49,2578.994,2566.45,2551.358,2607.942,30834007049.0
000002.XSHG,2008-08-13,4070136500.0,2578.994,2567.665,2561.447,2488.495,2580.749,35166356443.0
000002.XSHG,2008-08-14,3112143700.0,2567.665,2557.851,2552.814,2528.53,2575.984,27626854106.0
000002.XSHG,2008-08-15,3113702500.0,2557.851,2572.096,2555.042,2534.206,2599.66,27137089310.0
000002.XSHG,2008-08-18,5338063300.0,2572.096,2435.115,2573.342,2434.127,2577.228,35727661844.0
000002.XSHG,2008-08-19,3837588800.0,2435.115,2461.044,2411.429,2398.147,2473.007,27598910465.0
000002.XSHG,2008-08-20,7307843800.0,2461.044,2648.752,2448.479,2421.407,2648.889,58725767725.0
000002.XSHG,2008-08-21,6093478500.0,2648.752,2552.639,2607.942,2551.934,2643.657,51711304175.0
000002.XSHG,2008-08-22,4603815500.0,2552.639,2524.858,2534.507,2479.565,2547.443,36244776096.0
000002.XSHG,2008-08-25,3357100200.0,2524.858,2533.43,2527.825,2500.779,2565.621,26764551067.0
000002.XSHG,2008-08-26,4067596200.0,2533.43,2467.291,2503.488,2443.268,2522.656,31205046722.0
000002.XSHG,2008-08-27,4063168300.0,2467.291,2459.068,2460.766,2425.929,2505.053,32412692460.0
000002.XSHG,2008-08-28,3453112200.0,2459.068,2467.394,2458.878,2449.516,2492.831,28500439935.0
000002.XSHG,2008-08-29,4600983700.0,2467.394,2516.781,2478.896,2469.304,2541.419,37129668444.0
000002.XSHG,2008-09-01,3602090300.0,2516.781,2440.871,2498.991,2426.784,2498.991,28573258851.0
000002.XSHG,2008-09-02,3400738700.0,2440.871,2419.502,2427.18,2398.58,2444.863,25877820623.0
000002.XSHG,2008-09-03,4204951300.0,2419.502,2389.746,2416.395,2359.7270000000008,2437.031,32374734474.0
000002.XSHG,2008-09-04,3393272600.0,2389.746,2390.379,2383.263,2360.672,2409.233,25736513704.0
000002.XSHG,2008-09-05,3831372600.0,2390.379,2311.631,2334.762,2308.3920000000007,2349.25,27840148029.0
000002.XSHG,2008-09-08,3737887200.0,2311.631,2249.815,2320.032,2241.387,2330.68,27534348894.0
000002.XSHG,2008-09-09,3053244000.0,2249.815,2252.198,2259.146,2219.345,2268.639,21696635218.0
000002.XSHG,2008-09-10,3873961300.0,2252.198,2257.403,2237.512,2207.15,2294.06,28399118469.0
000002.XSHG,2008-09-11,3620552100.0,2257.403,2182.114,2249.678,2173.135,2254.639,27115548690.0
000002.XSHG,2008-09-12,3012273400.0,2182.114,2183.023,2180.603,2166.817,2209.164,22611397015.0
000002.XSHG,2008-09-16,4585250400.0,2183.023,2085.666,2151.733,2072.7670000000007,2151.733,33672294537.0
000002.XSHG,2008-09-17,4545899000.0,2085.666,2025.595,2070.239,2018.895,2099.6420000000007,31860678543.0
000002.XSHG,2008-09-18,6573320800.0,2025.595,1990.897,1970.084,1892.752,2040.326,43221668777.0
000002.XSHG,2008-09-19,5784488100.0,1990.897,2179.111,2171.278,2145.664,2179.111,41314010184.0
000002.XSHG,2008-09-22,13868200900.0,2179.111,2348.574,2354.093,2273.405,2383.55,113199245868.0
000002.XSHG,2008-09-23,9954899700.0,2348.574,2312.2,2319.982,2291.524,2366.702,77327090875.0
000002.XSHG,2008-09-24,6424683900.0,2312.2,2328.147,2240.179,2223.236,2329.687,48900662841.0
000002.XSHG,2008-09-25,10065789100.0,2328.147,2412.9120000000007,2325.804,2322.488,2450.465,83272644947.0
000002.XSHG,2008-09-26,7787489700.0,2412.9120000000007,2408.878,2419.826,2358.993,2426.468,66462426929.0
000002.XSHG,2008-10-06,6060836400.0,2408.878,2282.814,2381.338,2281.595,2381.338,47189052660.0
000002.XSHG,2008-10-07,5658182900.0,2282.814,2266.095,2206.568,2176.905,2292.521,47048642425.0
000002.XSHG,2008-10-08,5047305300.0,2266.095,2197.269,2201.006,2162.397,2233.808,40650514841.0
000002.XSHG,2008-10-09,4477251800.0,2197.269,2178.79,2232.256,2166.954,2237.795,35754776634.0
000002.XSHG,2008-10-10,5370955300.0,2178.79,2101.2960000000007,2096.159,2061.925,2129.901,38307778564.0
000002.XSHG,2008-10-13,5626199900.0,2101.2960000000007,2177.9210000000007,2078.075,2028.772,2178.87,41798834444.0
000002.XSHG,2008-10-14,6759134300.0,2177.9210000000007,2118.79,2246.664,2117.582000000001,2254.686,53179711562.0
000002.XSHG,2008-10-15,4063221200.0,2118.79,2095.039,2096.221,2061.808,2114.75,29530384398.0
000002.XSHG,2008-10-16,5033648200.0,2095.039,2006.264,2012.438,1997.197,2041.264,35022182286.0
000002.XSHG,2008-10-17,3841894300.0,2006.264,2028.03,2018.778,1998.527,2039.178,26067718218.0
000002.XSHG,2008-10-20,4429675900.0,2028.03,2073.486,2021.194,1986.227,2079.574,32005200289.0
000002.XSHG,2008-10-21,5384687200.0,2073.486,2057.197,2078.38,2054.651,2097.262,38602261996.0
000002.XSHG,2008-10-22,4802529300.0,2057.197,1991.377,2029.967,1989.789,2049.055,32244679948.0
000002.XSHG,2008-10-23,4758547200.0,1991.377,1970.057,1944.501,1920.416,1974.578,32880785710.0
000002.XSHG,2008-10-24,4603512700.0,1970.057,1932.366,1970.135,1917.548,1983.233,31621120181.0
000002.XSHG,2008-10-27,5010890000.0,1932.366,1810.428,1900.467,1808.59,1900.467,32073151726.0
000002.XSHG,2008-10-28,5938882600.0,1810.428,1861.466,1755.8239999999994,1749.016,1876.812,39602731445.0
000002.XSHG,2008-10-29,5182080700.0,1861.466,1806.971,1876.487,1806.471,1885.921,35295930886.0
000002.XSHG,2008-10-30,5319370300.0,1806.971,1852.97,1820.591,1797.394,1878.81,35287386423.0
000002.XSHG,2008-10-31,3995671000.0,1852.97,1816.312,1843.047,1808.763,1855.141,25090856555.0
000002.XSHG,2008-11-03,3566697600.0,1816.312,1806.791,1800.5020000000006,1789.1660000000006,1838.966,23063115536.0
000002.XSHG,2008-11-04,3904683400.0,1806.791,1793.055,1794.293,1763.9,1804.01,23746653962.0
000002.XSHG,2008-11-05,5987787600.0,1793.055,1849.589,1803.045,1803.045,1878.712,37423370134.0
000002.XSHG,2008-11-06,4543861700.0,1849.589,1804.528,1807.345,1789.151,1815.565,26975280357.0
000002.XSHG,2008-11-07,4650837300.0,1804.528,1836.038,1771.692,1765.5079999999994,1851.315,28546085076.0
000002.XSHG,2008-11-10,9051808200.0,1836.038,1969.439,1872.375,1872.375,1970.889,56632929041.0
000002.XSHG,2008-11-11,9029287600.0,1969.439,1936.722,1966.522,1933.885,1983.061,56530123105.0
000002.XSHG,2008-11-12,6552885800.0,1936.722,1952.977,1912.322,1906.703,1958.062,40873386946.0
000002.XSHG,2008-11-13,12030538600.0,1952.977,2024.896,1930.022,1918.063,2040.935,77921844274.0
000002.XSHG,2008-11-14,12968051200.0,2024.896,2086.684,2042.048,2018.793,2087.564,87571939046.0
000002.XSHG,2008-11-17,13600124800.0,2086.684,2132.909,2081.2270000000008,2062.952,2133.562,89918605071.0
000002.XSHG,2008-11-18,15575955100.0,2132.909,1998.492,2122.927,1985.274,2154.391,101125356383.0
000002.XSHG,2008-11-19,12794362000.0,1998.492,2119.284,1984.776,1978.9,2126.038,83906252431.0
000002.XSHG,2008-11-20,12981273200.0,2119.284,2083.771,2076.911,2055.383,2133.269,85691798599.0
000002.XSHG,2008-11-21,12614934800.0,2083.771,2068.749,2030.075,1988.715,2114.719,83442616564.0
000002.XSHG,2008-11-24,8401201400.0,2068.749,1992.724,2060.09,1988.82,2074.086,54621970061.0
000002.XSHG,2008-11-25,6900394500.0,1992.724,1983.8,2022.275,1951.749,2037.068,45501723260.0
000002.XSHG,2008-11-26,6473745200.0,1983.8,1993.329,1985.538,1967.477,2011.025,42070057994.0
000002.XSHG,2008-11-27,12142141400.0,1993.329,2014.306,2113.803,2012.841,2124.147,83635333993.0
000002.XSHG,2008-11-28,7726729800.0,2014.306,1965.189,1997.256,1949.551,2011.557,50330805966.0
000002.XSHG,2008-12-01,8132446400.0,1965.189,1989.674,1959.495,1930.365,1990.876,52041586907.0
000002.XSHG,2008-12-02,10356966400.0,1989.674,1984.409,1950.119,1939.187,2003.467,67340893496.0
000002.XSHG,2008-12-03,13386423400.0,1984.409,2063.851,1998.908,1998.312,2064.289,88645403392.0
000002.XSHG,2008-12-04,17485593000.0,2063.851,2101.937,2092.542,2084.583,2158.279,122450207067.0
000002.XSHG,2008-12-05,11783466000.0,2101.937,2119.844,2083.773,2074.756,2120.996,80767332054.0
000002.XSHG,2008-12-08,16408420800.0,2119.844,2195.585,2151.908,2140.3160000000007,2196.1220000000008,116179592306.0
000002.XSHG,2008-12-09,14449463600.0,2195.585,2139.883,2206.106,2138.984,2206.154,103746068269.0
000002.XSHG,2008-12-10,12756205900.0,2139.883,2183.35,2126.512,2106.108,2183.806,92835578650.0
000002.XSHG,2008-12-11,12088959600.0,2183.35,2133.505,2176.47,2130.387,2191.845,87512447662.0
000002.XSHG,2008-12-12,10731039700.0,2133.505,2052.245,2115.528,2029.204,2124.607,73069898249.0
000002.XSHG,2008-12-15,8099382800.0,2052.245,2062.931,2076.239,2033.709,2089.085,55029506043.0
000002.XSHG,2008-12-16,7789437300.0,2062.931,2074.069,2046.614,2003.541,2075.883,52659259834.0
000002.XSHG,2008-12-17,9673714500.0,2074.069,2075.93,2083.354,2070.676,2103.803,68208600632.0
000002.XSHG,2008-12-18,9173601500.0,2075.93,2116.742,2078.183,2057.131,2117.669,64771267596.0
000002.XSHG,2008-12-19,10177111900.0,2116.742,2119.632,2106.728,2097.154,2140.887,72824102436.0
000002.XSHG,2008-12-22,8642807800.0,2119.632,2087.324,2117.51,2063.827,2117.51,60287031066.0
000002.XSHG,2008-12-23,9840933500.0,2087.324,1992.289,2089.73,1990.13,2089.73,66786435420.0
000002.XSHG,2008-12-24,7397798500.0,1992.289,1957.188,1967.436,1943.584,1981.857,48167636534.0
000002.XSHG,2008-12-25,6425456000.0,1957.188,1945.215,1959.21,1924.107,1971.89,42078069881.0
000002.XSHG,2008-12-26,5303633900.0,1945.215,1944.214,1945.73,1932.306,1960.092,34790147728.0
000002.XSHG,2008-12-29,5478662300.0,1944.214,1943.061,1938.706,1906.249,1949.234,37001133960.0
000002.XSHG,2008-12-30,5623248700.0,1943.061,1924.549,1944.564,1918.311,1956.146,37762585808.0
000002.XSHG,2008-12-31,5010932800.0,1924.549,1911.793,1926.697,1905.447,1936.591,33433999074.0
000002.XSHG,2009-01-05,6680215300.0,1911.793,1974.717,1941.447,1936.244,1974.717,45955537687.0
000002.XSHG,2009-01-06,9846141300.0,1974.717,2033.953,1972.728,1965.501,2035.585,68747204887.0
000002.XSHG,2009-01-07,9189620800.0,2033.953,2020.105,2035.871,2016.475,2045.62,63738936422.0
000002.XSHG,2009-01-08,7992348800.0,2020.105,1971.864,1984.579,1955.146,1988.673,54884648815.0
000002.XSHG,2009-01-09,7089127100.0,1971.864,1999.875,1968.698,1968.698,2004.601,50003810816.0
000002.XSHG,2009-01-12,8316532000.0,1999.875,1995.058,1992.293,1980.903,2020.377,59326239482.0
000002.XSHG,2009-01-13,7341694400.0,1995.058,1956.276,1974.583,1954.634,1982.443,49106350757.0
000002.XSHG,2009-01-14,8747760100.0,1956.276,2025.077,1955.163,1955.163,2025.508,64017458207.0
000002.XSHG,2009-01-15,11540568500.0,2025.077,2015.95,2008.161,1997.384,2034.36,83013168558.0
000002.XSHG,2009-01-16,13233401000.0,2015.95,2051.988,2025.146,2025.146,2083.827,99820391608.0
000002.XSHG,2009-01-19,10902493200.0,2051.988,2085.947,2069.422,2064.399,2119.417,80990939321.0
000002.XSHG,2009-01-20,7432610100.0,2085.947,2093.734,2080.121,2053.772,2094.485,55464531833.0
000002.XSHG,2009-01-21,8693562700.0,2093.734,2084.17,2064.099,2058.435,2108.265,67950224548.0
000002.XSHG,2009-01-22,8789586500.0,2084.17,2105.006,2095.802,2079.273,2110.223,66290469716.0
000002.XSHG,2009-01-23,8548749800.0,2105.006,2089.898,2101.063,2085.376,2108.958,62729699617.0
000002.XSHG,2009-02-02,8436712300.0,2089.898,2111.943,2108.298,2086.192,2113.116,61668214726.0
000002.XSHG,2009-02-03,13378338300.0,2111.943,2163.603,2112.039,2104.948,2163.726,96495505905.0
000002.XSHG,2009-02-04,15099692800.0,2163.603,2212.913,2171.23,2170.896,2213.478,110378707757.0
000002.XSHG,2009-02-05,16441217700.0,2212.913,2202.7,2211.932,2186.479,2256.737,124106988331.0
000002.XSHG,2009-02-06,15993958000.0,2202.7,2290.018,2206.949,2206.949,2294.07,120316005439.0
000002.XSHG,2009-02-09,19113818500.0,2290.018,2335.541,2321.496,2306.144,2350.47,149989964088.0
000002.XSHG,2009-02-10,17127148400.0,2335.541,2377.835,2328.978,2306.458,2379.139,135146340131.0
000002.XSHG,2009-02-11,20806306500.0,2377.835,2373.4,2341.484,2328.679,2420.495,171800924604.0
000002.XSHG,2009-02-12,17296377100.0,2373.4,2359.998,2378.573,2301.049,2387.414,141683748419.0
000002.XSHG,2009-02-13,19868027600.0,2359.998,2436.351,2361.151,2347.429,2438.818,164108316587.0
000002.XSHG,2009-02-16,21034412600.0,2436.351,2508.56,2455.208,2444.2270000000008,2509.078,177521266207.0
000002.XSHG,2009-02-17,19707639600.0,2508.56,2435.2270000000008,2506.42,2432.577,2522.735,168782170452.0
000002.XSHG,2009-02-18,16146626100.0,2435.2270000000008,2320.077,2384.639,2316.054,2410.272,134879352988.0
000002.XSHG,2009-02-19,12912160700.0,2320.077,2337.984,2335.426,2299.586,2359.631,107988900222.0
000002.XSHG,2009-02-20,12810566100.0,2337.984,2373.827,2345.614,2315.981,2374.7270000000008,108718183100.0
000002.XSHG,2009-02-23,15936365100.0,2373.827,2420.282,2361.002,2329.807,2428.506,138220233490.0
000002.XSHG,2009-02-24,18271796000.0,2420.282,2309.916,2386.634,2302.157,2409.536,157889784092.0
000002.XSHG,2009-02-25,15152432600.0,2309.916,2316.097,2332.855,2248.967,2344.9120000000007,131344153279.0
000002.XSHG,2009-02-26,14771919900.0,2316.097,2226.71,2310.908,2206.906,2348.695,126960890266.0
000002.XSHG,2009-02-27,12206294300.0,2226.71,2186.634,2204.39,2167.728,2228.844,97736664546.0
000002.XSHG,2009-03-02,8698731600.0,2186.634,2197.6710000000007,2169.115,2155.14,2206.803,71987740104.0
000002.XSHG,2009-03-03,9725414100.0,2197.6710000000007,2174.576,2149.097,2138.443,2192.612,79766097173.0
000002.XSHG,2009-03-04,15396086100.0,2174.576,2307.53,2180.024,2180.024,2311.362,127520440666.0
000002.XSHG,2009-03-05,18161687700.0,2307.53,2331.736,2330.61,2281.729,2353.461,154086506870.0
000002.XSHG,2009-03-06,12336401500.0,2331.736,2302.107,2289.376,2279.799,2331.682,105243458869.0
000002.XSHG,2009-03-09,12361154900.0,2302.107,2224.068,2315.503,2221.661,2343.743,103502936538.0
000002.XSHG,2009-03-10,8354688300.0,2224.068,2265.861,2201.306,2191.875,2266.599,69031920216.0
000002.XSHG,2009-03-11,10326919000.0,2265.861,2245.277,2309.336,2239.112,2313.051,87931541421.0
000002.XSHG,2009-03-12,8677069000.0,2245.277,2239.878,2233.3720000000008,2189.663,2242.948,70661125887.0
000002.XSHG,2009-03-13,8318618400.0,2239.878,2234.643,2255.168,2230.553,2273.685,70949052716.0
000002.XSHG,2009-03-16,7302332200.0,2234.643,2260.295,2227.858,2213.345,2266.206,61203215799.0
000002.XSHG,2009-03-17,12997029300.0,2260.295,2328.581,2263.963,2258.682,2335.7960000000007,111857434552.0
000002.XSHG,2009-03-18,14618042400.0,2328.581,2334.175,2338.685,2331.958,2367.056,125527113242.0
000002.XSHG,2009-03-19,14492519100.0,2334.175,2378.167,2337.967,2330.294,2380.688,127330202129.0
000002.XSHG,2009-03-20,14992993300.0,2378.167,2394.398,2385.187,2362.15,2408.101,133458902786.0
000002.XSHG,2009-03-23,15924691300.0,2394.398,2440.955,2399.835,2389.846,2444.834,150055123330.0
000002.XSHG,2009-03-24,16187069200.0,2440.955,2454.549,2476.901,2442.994,2487.157,149232554423.0
000002.XSHG,2009-03-25,14407770000.0,2454.549,2405.3,2449.03,2405.093,2472.685,131779277019.0
000002.XSHG,2009-03-26,15764132700.0,2405.3,2478.914,2409.969,2387.686,2479.277,141666454596.0
000002.XSHG,2009-03-27,18560057400.0,2478.914,2492.271,2498.79,2478.245,2511.553,161962066548.0
000002.XSHG,2009-03-30,13895113400.0,2492.271,2474.857,2495.99,2464.875,2498.1710000000007,126554546176.0
000002.XSHG,2009-03-31,14175658700.0,2474.857,2490.708,2428.506,2413.014,2493.317,134756276860.0
000002.XSHG,2009-04-01,17889688800.0,2490.708,2527.31,2498.9,2498.9,2542.6710000000007,166108795643.0
000002.XSHG,2009-04-02,18756160800.0,2527.31,2545.668,2537.0,2536.87,2571.599,172136712687.0
000002.XSHG,2009-04-03,16947377800.0,2545.668,2539.902,2567.582000000001,2525.985,2578.794,156870325569.0
000002.XSHG,2009-04-07,12351586000.0,2539.902,2560.272,2542.293,2526.999,2571.194,116448138680.0
000002.XSHG,2009-04-08,14602597400.0,2560.272,2463.868,2550.4770000000008,2462.974,2556.311,135250684026.0
000002.XSHG,2009-04-09,11260293800.0,2463.868,2497.989,2461.373,2447.6620000000007,2499.105,106273557649.0
000002.XSHG,2009-04-10,15660762500.0,2497.989,2565.504,2519.177,2511.525,2566.3,155108947790.0
000002.XSHG,2009-04-13,19046393000.0,2565.504,2638.591,2590.593,2586.31,2647.79,187275780649.0
000002.XSHG,2009-04-14,16435308400.0,2638.591,2652.738,2636.781,2619.244,2657.899000000001,161577946614.0
000002.XSHG,2009-04-15,17994182000.0,2652.738,2661.905,2639.502,2609.301,2668.794000000001,173763193687.0
000002.XSHG,2009-04-16,18503611600.0,2661.905,2659.88,2668.473,2620.937,2675.833,174902295249.0
000002.XSHG,2009-04-17,16048219300.0,2659.88,2628.3,2649.8459999999995,2605.111,2665.456,157085106211.0
000002.XSHG,2009-04-20,14706837400.0,2628.3,2684.505,2624.3340000000007,2621.323,2686.185,140128351537.0
000002.XSHG,2009-04-21,16374116100.0,2684.505,2661.78,2648.585,2623.722,2679.409,154587156191.0
000002.XSHG,2009-04-22,19267099200.0,2661.78,2583.565,2674.679,2571.571,2707.335,177112279002.0
000002.XSHG,2009-04-23,12534661400.0,2583.565,2586.219,2561.824,2543.035,2596.96,112951870524.0
000002.XSHG,2009-04-24,11320377300.0,2586.219,2570.135,2600.075,2567.033,2604.686,108449365919.0
000002.XSHG,2009-04-27,11228444500.0,2570.135,2524.963,2564.698,2512.12,2574.7270000000008,102818651380.0
000002.XSHG,2009-04-28,9435099900.0,2524.963,2520.777,2501.34,2490.204,2531.245,90617497382.0
000002.XSHG,2009-04-29,12571343700.0,2520.777,2590.853,2521.031,2514.481,2600.887,120797201735.0
000002.XSHG,2009-04-30,13036708000.0,2590.853,2600.606,2601.044,2583.585,2614.755,128055946789.0
000002.XSHG,2009-05-04,15258675200.0,2600.606,2687.123,2610.203,2609.6910000000007,2687.785,146173046151.0
000002.XSHG,2009-05-05,15769605200.0,2687.123,2694.952,2705.545,2679.235,2719.586,151165050522.0
000002.XSHG,2009-05-06,15992472900.0,2694.952,2721.363,2690.962,2679.454,2725.951,154368031286.0
000002.XSHG,2009-05-07,18088234200.0,2721.363,2726.5690000000004,2741.952,2693.6940000000004,2752.4840000000013,174512132596.0
000002.XSHG,2009-05-08,16106348200.0,2726.5690000000004,2756.283,2715.333,2702.535,2765.107,155890651997.0
000002.XSHG,2009-05-11,17731669200.0,2756.283,2708.153,2777.991,2708.153,2796.595,171889629508.0
000002.XSHG,2009-05-12,12230263100.0,2708.153,2748.42,2689.868,2686.298,2750.023,113204423776.0
000002.XSHG,2009-05-13,14504870400.0,2748.42,2796.364,2759.836,2738.024000000001,2803.144,144481230286.0
000002.XSHG,2009-05-14,12407635800.0,2796.364,2771.188,2762.365,2740.0490000000004,2783.408,121152463796.0
000002.XSHG,2009-05-15,10999668100.0,2771.188,2776.758,2778.559,2753.761,2793.689000000001,106220967194.0
000002.XSHG,2009-05-18,11825542000.0,2776.758,2784.585,2763.4,2718.2490000000007,2788.866,117385152914.0
000002.XSHG,2009-05-19,14639336000.0,2784.585,2809.661,2812.574,2792.7209999999995,2821.73,147768947143.0
000002.XSHG,2009-05-20,13724858100.0,2809.661,2782.98,2813.712,2782.551,2819.815,137200206324.0
000002.XSHG,2009-05-21,13786355700.0,2782.98,2740.141,2770.063,2727.798,2795.406,138350420184.0
000002.XSHG,2009-05-22,9841580000.0,2740.141,2726.378,2724.732,2706.395,2747.557,98790975430.0
000002.XSHG,2009-05-25,11092611500.0,2726.378,2739.403,2682.024000000001,2664.4590000000007,2748.191,112320990537.0
000002.XSHG,2009-05-26,11361825400.0,2739.403,2716.855,2744.651,2714.045,2748.621,117772568955.0
000002.XSHG,2009-05-27,10244635500.0,2716.855,2763.54,2730.1740000000004,2721.326,2766.06,102975299007.0
000002.XSHG,2009-06-01,14694557700.0,2763.54,2856.412000000001,2800.851,2800.851,2862.152,156059756661.0
000002.XSHG,2009-06-02,15545345400.0,2856.412000000001,2859.586,2875.519,2848.181,2887.532,161000260480.0
000002.XSHG,2009-06-03,15483778100.0,2859.586,2916.656,2857.449,2852.823,2916.755,159487606049.0
000002.XSHG,2009-06-04,16988083200.0,2916.656,2904.74,2889.95,2863.72,2916.31,179033664000.0
000002.XSHG,2009-06-05,14569285500.0,2904.74,2890.621,2922.223,2886.916,2930.383,153547017864.0
000002.XSHG,2009-06-08,13235723100.0,2890.621,2905.825,2890.026,2864.458,2934.0440000000012,138655572699.0
000002.XSHG,2009-06-09,13171602000.0,2905.825,2926.412000000001,2903.863,2857.011,2926.917,132943489732.0
000002.XSHG,2009-06-10,14440598400.0,2926.412000000001,2956.156,2935.903,2928.575,2960.737,143769133436.0
000002.XSHG,2009-06-11,13298608600.0,2956.156,2936.203,2951.974,2925.82,2969.2209999999995,132194837589.0
000002.XSHG,2009-06-12,12646439700.0,2936.203,2879.968,2932.689000000001,2857.288,2952.353,123315355350.0
000002.XSHG,2009-06-15,10553906700.0,2879.968,2928.16,2879.209000000001,2863.099,2929.665,108291106327.0
000002.XSHG,2009-06-16,10260005000.0,2928.16,2913.888,2899.938,2890.42,2936.4640000000004,107936986190.0
000002.XSHG,2009-06-17,10991159900.0,2913.888,2949.708,2909.121,2880.439000000001,2953.375,117586866558.0
000002.XSHG,2009-06-18,13821466100.0,2949.708,2995.829,2952.717,2950.449,2997.435,146929137657.0
000002.XSHG,2009-06-19,15227162600.0,2995.829,3023.842,3003.498,2988.961,3030.1740000000004,150958492310.0
000002.XSHG,2009-06-22,14620143300.0,3023.842,3040.517000000001,3044.948,3027.723,3068.857,147653994891.0
000002.XSHG,2009-06-23,14368542100.0,3040.517000000001,3036.823,2995.502,2983.347,3087.731,144147177135.0
000002.XSHG,2009-06-24,14003329300.0,3036.823,3067.902,3032.979000000001,3023.738,3069.136,146309274913.0
000002.XSHG,2009-06-25,11905219500.0,3067.902,3070.801,3072.418,3054.019,3093.807,129011412571.0
000002.XSHG,2009-06-26,10903383500.0,3070.801,3074.045,3076.541,3055.286,3083.97,114999409796.0
000002.XSHG,2009-06-29,12768471600.0,3074.045,3123.465,3076.25,3063.6740000000004,3125.16,136475242667.0
000002.XSHG,2009-06-30,12490957900.0,3123.465,3106.586,3139.055,3100.2990000000004,3146.606,143247868528.0
000002.XSHG,2009-07-01,13706189000.0,3106.586,3157.767000000001,3096.902,3094.302,3159.41,153220221301.0
000002.XSHG,2009-07-02,16086576400.0,3157.767000000001,3212.591,3165.039,3165.039,3215.043,180586264571.0
000002.XSHG,2009-07-03,15845473400.0,3212.591,3242.101,3186.876,3180.311,3242.622000000001,176951076174.0
000002.XSHG,2009-07-06,18213006200.0,3242.101,3280.268,3245.369,3243.94,3284.101,203254627629.0
000002.XSHG,2009-07-07,17796230000.0,3280.268,3243.287000000001,3273.51,3230.667,3285.946,187619064650.0
000002.XSHG,2009-07-08,15454590900.0,3243.287000000001,3234.138,3209.634,3161.025,3252.249000000001,170181982601.0
000002.XSHG,2009-07-09,16658337200.0,3234.138,3278.555,3226.51,3216.708,3279.056,183976482356.0
000002.XSHG,2009-07-10,16045111300.0,3278.555,3268.937,3280.394,3254.246,3296.391,177781482216.0
000002.XSHG,2009-07-13,15581081500.0,3268.937,3233.816,3253.158,3229.329,3267.776,172333894300.0
